x,predicted,std.error,conf.low,conf.high,group
Yes,15.919968385298281,0.3011267889882424,15.329770724101135,16.510166046495428,Survey 2
Yes,12.569877158779617,0.3006819642242488,11.980551338099328,13.159202979459906,Survey 3
No,17.58889908617966,0.5927986642705018,16.427035054126023,18.750763118233294,Survey 2
No,15.126223292955299,0.5946428396127114,13.960744743649757,16.291701842260842,Survey 3
