survey_chr,catvar_explicit_na,n,mean,min,Q10,Q25,Q50,Q75,Q90,max
Survey 1,No,2217,13.302661253946775,0,8,10,13,16,20,35
Survey 1,Yes,694,14.909221902017292,2,8,11,14,18,23,35
Survey 1,(Missing),79,15.379746835443038,4,9,10.5,14,18.5,22.200000000000003,35
Survey 2,No,2444,12.866612111292962,0,7,9,12,16,20,35
Survey 2,Yes,441,14.478458049886621,2,7,10,14,18,22,36
Survey 2,(Missing),92,15.217391304347826,4,8,10.75,15,19,23,32
Survey 3,No,2578,12.415826221877424,0,6,9,12,15,20,36
Survey 3,Yes,218,17.353211009174313,5,9.700000000000003,13,17,22,26,36
Survey 3,(Missing),121,14.694214876033058,4,8,11,13,19,24,36
