survey_chr,catvar_explicit_na,n,mean,min,Q10,Q25,Q50,Q75,Q90,max
Survey 2,Yes,2135,15.872599531615926,0,1,5,12,24,35,84
Survey 2,No,553,17.5750452079566,0,1,5,14,24,38.80000000000001,79
Survey 2,(Missing),44,23.272727272727273,0,0.5999999999999996,6.25,22,33,47.80000000000001,80
Survey 3,Yes,2148,12.570763500931099,0,0,2,8,18,32,80
Survey 3,No,546,14.891941391941392,0,0,2,9.5,22,38,74
Survey 3,(Missing),43,20.6046511627907,0,0.20000000000000018,4,14,31.5,45.00000000000002,74
