survey_chr,catvar_explicit_na,n,mean,min,Q10,Q25,Q50,Q75,Q90,max
Survey 2,No,2265,15.610596026490066,0,1,5,12,23,34,84
Survey 2,Yes,415,19.57831325301205,0,2,6,15,30,43,76
Survey 2,(Missing),52,22.076923076923077,0,3,8.25,19,32.25,45,78
Survey 3,No,2483,11.920257752718486,0,0,2,8,18,30.800000000000182,80
Survey 3,Yes,208,24.95673076923077,0,3,11,22,35.25,53.30000000000001,74
Survey 3,(Missing),46,26.73913043478261,0,1,7.25,23,42,58,72
